filename,Precision,Recall,F1,Accuracy,Processing_Time
[123doc] - File1,0.5157894736842106,0.07686274509803921,0.13378839590443686,0.0,1.6158747673034668
[123doc] - File10,0.8356713426853707,0.32027649769585254,0.46307606885063857,0.5986944799205336,27.394596338272095
