filename,Precision,Recall,F1,Accuracy,processing_time
[123doc] - File1,0.6052631578947368,0.115,0.19327731092436976,0.0,2.3520092964172363
[123doc] - File10,0.886,0.886,0.886,0.40620132037682666,15.058617353439331
